game.id,details.name,details.yearpublished,details.minplayers,details.maxplayers,details.playingtime,details.minage,stats.average,stats.bayesaverage,stats.numcomments,stats.usersrated,topic
283,Advanced Third Reich,1992.0,2.0,6.0,127.5,12.0,6.73416,5.94932,102.5,234.0,XIX Century Wargames
284,Lords of the Sierra Madre (second edition),1995.0,2.0,8.0,127.5,14.0,6.22308,5.58332,83.0,130.0,Monopoly-inspired
285,Monsters Ravage America,1998.0,2.0,4.0,90.0,10.0,5.84286,5.57844,102.5,234.0,Napoleonic Wargames
286,Machiavelli,1977.0,2.0,8.0,127.5,12.0,7.08793,6.21304,102.5,234.0,Area Control Games
287,Bazaar,1972.0,2.0,6.0,45.0,8.0,6.5089,6.1112,102.5,234.0,Monopoly-inspired
288,Rossyïa 1917,1995.0,2.0,5.0,127.5,0.0,7.25508,5.60109,25.0,63.0,Napoleonic Wargames
289,Chariot Lords,1999.0,2.0,4.0,127.5,12.0,6.69541,5.70325,102.5,196.0,Collectible Games
290,Gold Digger,1990.0,2.0,5.0,15.0,7.0,5.72677,5.57988,102.5,234.0,Co-op Games
291,Courtisans of Versailles,1988.0,2.0,8.0,120.0,8.0,5.80276,5.53792,60.0,163.0,Monopoly-inspired
292,Attacke,1993.0,2.0,5.0,30.0,8.0,5.73231,5.52727,32.0,130.0,Monopoly-inspired
293,Bamboleo,1996.0,2.0,7.0,30.0,6.0,6.40881,5.98952,102.5,234.0,Dexterity Games
294,Keydom,1998.0,2.0,5.0,90.0,10.0,6.78667,5.59437,30.0,75.0,Area Control Games
295,Europa 1945-2030,1998.0,2.0,6.0,120.0,12.0,5.94204,5.60717,102.5,234.0,Co-op Games
296,Medieval Merchant,1998.0,2.0,6.0,90.0,12.0,6.76731,6.17642,102.5,234.0,Corporate Strategy Games
297,Stadens Nyckel,1998.0,2.0,6.0,120.0,9.0,5.31875,5.48669,27.0,104.0,Area Control Games
298,Lang lebe der König,1997.0,2.0,5.0,60.0,10.0,5.17768,5.47607,20.0,69.0,Co-op Games
299,De Bellis Antiquitatis,1990.0,2.0,6.0,60.0,14.0,7.14559,6.10605,102.5,234.0,SciFi Games
300,Tutankhamen,1993.0,2.0,6.0,30.0,8.0,6.13258,5.84532,102.5,234.0,Collectible Games
301,Campanile,1996.0,2.0,5.0,30.0,10.0,6.1877,5.66513,81.0,234.0,Party Card Games
302,Forum Romanum,1988.0,2.0,6.0,45.0,10.0,6.79507,5.8884,102.5,234.0,Collectible Games
303,Koalition,1992.0,2.0,10.0,90.0,12.0,6.43071,5.65154,58.0,184.0,Monopoly-inspired
304,Ever Green,1999.0,2.0,6.0,30.0,12.0,5.52255,5.50641,102.5,234.0,Corporate Strategy Games
305,Der Fliegende Holländer,1992.0,2.0,6.0,60.0,12.0,6.01538,5.62058,91.0,234.0,Co-op Games
307,Candidate,1991.0,2.0,6.0,90.0,10.0,5.53743,5.49843,65.0,169.0,Area Control Games
308,Santa Fe,1992.0,2.0,5.0,75.0,10.0,6.95543,5.76655,63.0,215.0,Corporate Strategy Games
309,Arabana-Ikibiti,1997.0,2.0,2.0,15.0,8.0,6.20714,5.5523,28.0,70.0,Corporate Strategy Games
310,Wizard's Quest,1979.0,2.0,6.0,127.5,12.0,6.16843,5.84711,102.5,234.0,Fantasy Miniatures
311,Time Agent,1992.0,2.0,6.0,127.5,12.0,6.66097,5.73307,102.5,234.0,SciFi Games
312,Landlord!,1992.0,2.0,6.0,15.0,10.0,5.87488,5.6857,102.5,234.0,Traditional Card Games
313,Big Boss,1994.0,2.0,6.0,90.0,10.0,7.0836,5.91259,102.5,234.0,Monopoly-inspired
314,Highlanders,1993.0,2.0,5.0,60.0,12.0,6.24854,5.61648,43.0,171.0,SciFi Games
316,Chase,1986.0,2.0,2.0,45.0,10.0,6.81966,5.76886,102.5,234.0,Abstract Strategy Games
317,The Mob,1993.0,2.0,6.0,60.0,12.0,6.35923,5.62167,50.0,168.0,Co-op Games
319,Top It,1997.0,2.0,4.0,15.0,10.0,5.84694,5.51679,22.0,49.0,Abstract Strategy Games
321,The Mole in the Hole,1995.0,2.0,4.0,45.0,8.0,6.3309,5.84343,102.5,234.0,Dexterity Games
322,Tonga Bonga,1998.0,2.0,4.0,45.0,10.0,6.48544,5.81497,102.5,234.0,Sport Simulations
323,Anno 1452,1999.0,2.0,4.0,90.0,12.0,6.06722,5.58609,57.0,180.0,Area Control Games
324,Ponte Vecchio,1996.0,2.0,5.0,90.0,12.0,5.79551,5.51401,29.0,78.0,Monopoly-inspired
327,Loopin' Louie,1992.0,2.0,4.0,15.0,4.0,6.88984,6.7038,102.5,234.0,Children's Games
328,Damn the Torpedoes!,1995.0,2.0,6.0,120.0,12.0,4.89375,5.47932,15.0,32.0,Modern Card Games
329,Russian Front,1985.0,2.0,2.0,127.5,12.0,7.14287,6.04095,102.5,234.0,XIX Century Wargames
330,Block Mania,1987.0,2.0,2.0,120.0,14.0,6.42973,5.75851,102.5,234.0,SciFi Games
332,Vernissage,1993.0,2.0,5.0,60.0,12.0,6.32335,5.6336,57.0,182.0,Monopoly-inspired
333,Waterworks,1972.0,2.0,5.0,30.0,8.0,5.46077,5.45376,102.5,234.0,Crowdfunded Card Games
334,Advance to Boardwalk,1985.0,2.0,4.0,60.0,8.0,5.35075,5.43123,102.5,234.0,Monopoly-inspired
335,Breakthru,1972.0,2.0,2.0,15.0,10.0,5.75129,5.55431,102.5,234.0,Solitaires
336,Jumpin,1972.0,2.0,2.0,15.0,8.0,5.45858,5.49017,102.5,169.0,Dexterity Games
337,Circus Flohcati,1998.0,2.0,5.0,15.0,6.0,6.64011,6.25906,102.5,234.0,Crowdfunded Card Games
338,Bargain Hunter,1998.0,2.0,4.0,60.0,10.0,6.78337,6.03446,102.5,234.0,Traditional Card Games
339,Quiddler,1998.0,2.0,8.0,30.0,8.0,6.03172,5.84672,102.5,234.0,Traditional Card Games
340,Frank's Zoo,1999.0,2.0,7.0,60.0,10.0,6.6339,6.35341,102.5,234.0,Traditional Card Games
342,Hong Kong,1999.0,2.0,2.0,15.0,8.0,5.76522,5.5188,33.0,69.0,Abstract Strategy Games
343,Twins,1996.0,2.0,6.0,30.0,8.0,6.20182,5.5659,29.0,110.0,Co-op Games
344,Members Only,1996.0,2.0,5.0,45.0,10.0,6.60217,5.77852,102.0,234.0,Co-op Games
345,Prairie Railroads,1999.0,2.0,5.0,120.0,12.0,7.02439,5.56447,26.0,41.0,Corporate Strategy Games
347,Fishy,1991.0,2.0,6.0,30.0,10.0,5.59262,5.50275,25.0,61.0,Children's Games
348,Merchants of the Middle Ages,1999.0,2.0,4.0,120.0,10.0,6.7997,6.23589,102.5,234.0,Corporate Strategy Games
349,Halunken & Spelunken,1997.0,2.0,4.0,30.0,10.0,5.604,5.52181,102.5,234.0,Traditional Card Games
350,Hattrick,1995.0,2.0,6.0,30.0,10.0,6.4972,5.72455,102.5,234.0,Traditional Card Games
352,Trumpet,1990.0,2.0,6.0,45.0,9.0,6.09829,5.69231,102.5,234.0,Traditional Card Games
353,Inkognito: The Card Game,1997.0,2.0,5.0,30.0,10.0,5.41744,5.47186,102.5,234.0,Co-op Games
354,Sticheln,1993.0,2.0,8.0,60.0,10.0,7.02497,6.57681,102.5,234.0,Traditional Card Games
355,Das letzte Paradies,1993.0,2.0,5.0,30.0,12.0,5.74043,5.52869,64.0,141.0,Corporate Strategy Games
356,Ab die Post!,1996.0,2.0,6.0,45.0,8.0,5.29609,5.47174,67.0,179.0,Modern Wargames
357,Excape,1998.0,2.0,6.0,30.0,8.0,6.30864,5.97747,102.5,234.0,Classical Dice Games
359,Bucket Brigade,1998.0,2.0,5.0,30.0,7.0,6.04456,5.69421,102.5,234.0,Children's Games
360,Quests of the Round Table,1995.0,2.0,4.0,60.0,10.0,5.35462,5.4663,102.5,234.0,Traditional Card Games
361,Hare & Tortoise,1973.0,2.0,6.0,45.0,8.0,6.65489,6.40028,102.5,234.0,Children's Games
362,Elefantenparade,1988.0,2.0,4.0,15.0,12.0,5.80783,5.54358,69.0,166.0,Children's Games
363,Katzenjammer Blues,1998.0,2.0,6.0,15.0,10.0,5.88615,5.6505,102.5,234.0,Modern Card Games
364,Samarkand,1980.0,2.0,5.0,30.0,9.0,6.48518,5.92824,102.5,234.0,Corporate Strategy Games
365,Tricks,1995.0,2.0,5.0,30.0,10.0,5.66685,5.50574,26.0,54.0,Traditional Card Games
366,Viva Pamplona!,1992.0,2.0,6.0,45.0,8.0,6.3549,5.74212,102.5,234.0,Children's Games
367,Overthrone,1999.0,2.0,6.0,90.0,12.0,5.32019,5.45618,102.5,234.0,Traditional Card Games
368,Relationship Tightrope,1999.0,2.0,5.0,30.0,8.0,6.17973,5.84613,102.5,234.0,Traditional Card Games
371,Mystery Rummy: Murders in the Rue Morgue,1999.0,2.0,4.0,45.0,8.0,6.73014,6.02113,102.5,234.0,Co-op Games
372,Schotten Totten,1999.0,2.0,2.0,15.0,8.0,7.29412,6.93216,102.5,234.0,Party Card Games
373,Wrott & Swindlers,1995.0,2.0,6.0,90.0,0.0,6.48438,5.5459,21.0,48.0,Co-op Games
374,Colorado County,1998.0,2.0,4.0,60.0,10.0,6.15786,5.59782,53.0,159.0,Turnless Games
375,6 Billion,1999.0,2.0,5.0,120.0,12.0,5.30754,5.47302,74.0,134.0,SciFi Games
376,DruidenWalzer,1999.0,2.0,2.0,45.0,12.0,5.95985,5.68935,102.5,234.0,Traditional Card Games
378,Lancashire Railways,1998.0,2.0,6.0,120.0,12.0,6.90849,5.64977,49.0,106.0,Corporate Strategy Games
379,Express,1990.0,2.0,6.0,60.0,8.0,6.19128,5.76617,102.5,234.0,Traditional Card Games
380,Polarity,1986.0,2.0,4.0,15.0,8.0,6.41286,6.0564,102.5,234.0,Dexterity Games
381,X Pasch,1996.0,2.0,6.0,90.0,8.0,6.21889,5.55659,22.0,90.0,Classical Dice Games
382,Heimlich & Co.,1984.0,2.0,7.0,30.0,8.0,6.44488,6.19502,102.5,234.0,Co-op Games
383,Turf Horse Racing,1995.0,2.0,6.0,60.0,10.0,6.52979,5.59597,34.0,94.0,Sport Simulations
384,TurfMaster,1998.0,2.0,8.0,75.0,10.0,7.22221,6.28646,102.5,234.0,Sport Simulations
386,Pirateer,1978.0,2.0,4.0,15.0,8.0,5.48493,5.46851,102.5,234.0,Turnless Games
387,Corruption,2000.0,2.0,7.0,45.0,10.0,5.82333,5.58238,102.5,234.0,Co-op Games
388,Finale,1998.0,2.0,2.0,30.0,12.0,5.77544,5.54889,77.0,228.0,Sport Simulations
389,Die Mauer,1997.0,2.0,6.0,30.0,8.0,6.0572,5.61569,90.0,234.0,Co-op Games
391,Ocean,1999.0,2.0,6.0,15.0,8.0,4.73913,5.46527,13.0,46.0,Children's Games
392,Brawl,1999.0,2.0,7.0,15.0,10.0,6.40607,5.94739,102.5,234.0,Collectible Games
393,Dinosaurs of the Lost World,1987.0,2.0,4.0,90.0,8.0,6.53874,5.77509,102.5,234.0,Fantasy Miniatures
394,Kahuna,1998.0,2.0,2.0,45.0,10.0,6.66319,6.4877,102.5,234.0,Crowdfunded Card Games
396,Der dreizehnte Holzwurm,1998.0,2.0,6.0,45.0,8.0,5.97837,5.54835,42.0,104.0,Party Card Games
397,Diskwars,1999.0,2.0,8.0,90.0,10.0,5.86345,5.6067,102.5,234.0,Collectible Games
398,Wildlife Safari,1994.0,2.0,5.0,30.0,7.0,6.61356,6.30288,102.5,234.0,Traditional Card Games
399,Tom Clancy's Politika,1997.0,2.0,8.0,90.0,12.0,4.16234,5.26854,94.0,192.0,Monopoly-inspired
400,Shanghai,1997.0,2.0,6.0,30.0,12.0,5.30547,5.47542,42.0,128.0,Co-op Games
401,Gold Connection,1992.0,2.0,4.0,60.0,10.0,6.48705,5.6296,52.0,139.0,Classical Dice Games
403,Elk Fest,1999.0,2.0,2.0,15.0,8.0,6.17664,5.92183,102.5,234.0,Dexterity Games
404,Worm Up!,1994.0,2.0,5.0,15.0,7.0,5.89225,5.67916,102.5,234.0,Children's Games
406,Weer en wind,1989.0,2.0,4.0,90.0,10.0,5.64062,5.50992,25.0,80.0,Monopoly-inspired
408,Zoon,1999.0,2.0,2.0,30.0,8.0,5.4502,5.48077,102.5,234.0,Co-op Games
409,Dschungel,1999.0,2.0,4.0,30.0,10.0,4.7069,5.45229,22.0,58.0,Memory Games
410,D'r Af,1999.0,2.0,5.0,45.0,11.0,5.88542,5.52837,28.0,72.0,Sport Simulations
412,Yukon Company,1999.0,2.0,6.0,120.0,10.0,6.25455,5.53712,12.0,44.0,Co-op Games
413,Die Erben von Hoax,1999.0,2.0,8.0,45.0,12.0,6.13145,5.56558,42.0,124.0,Co-op Games
414,Around the World in 80 Days,1986.0,2.0,6.0,60.0,10.0,6.01233,5.595,86.0,227.0,Solitaires
415,Espresso,1995.0,2.0,6.0,60.0,6.0,6.28125,5.52143,11.0,32.0,Dexterity Games
416,A to Z,1992.0,2.0,4.0,30.0,9.0,6.1305,5.60291,93.0,197.0,Party Tabletop Games
417,Edison & Co.,1998.0,2.0,4.0,45.0,12.0,4.48156,5.24233,102.5,234.0,SciFi Games
420,Rail Baron,1977.0,2.0,6.0,127.5,10.0,6.5567,6.06386,102.5,234.0,Corporate Strategy Games
421,1830: Railways & Robber Barons,1986.0,2.0,7.0,127.5,14.0,7.80835,7.29737,102.5,234.0,Corporate Strategy Games
422,1835,1990.0,2.0,7.0,127.5,16.0,7.01206,6.07739,102.5,234.0,Corporate Strategy Games
423,1856,1995.0,2.0,6.0,127.5,14.0,7.4858,6.55615,102.5,234.0,Corporate Strategy Games
424,1870,1992.0,2.0,6.0,127.5,14.0,7.42473,6.37653,102.5,234.0,Corporate Strategy Games
425,Thunder's Edge,1999.0,2.0,5.0,127.5,12.0,6.22912,5.58372,64.0,132.0,Modern Wargames
426,Battle of the Bulge,1981.0,2.0,2.0,120.0,12.0,6.48018,5.75757,102.5,234.0,XIX Century Wargames
427,Grass,1980.0,2.0,6.0,60.0,18.0,5.93233,5.68187,102.5,234.0,Modern Card Games
428,Galopp Royal,1995.0,2.0,6.0,45.0,9.0,5.8585,5.56635,61.0,200.0,Corporate Strategy Games
429,Magalon,1998.0,2.0,4.0,60.0,12.0,5.97778,5.57695,67.0,198.0,Horror Miniatures
430,Asterix: Das Kartenspiel,1990.0,2.0,5.0,30.0,8.0,5.94308,5.55052,43.0,130.0,Co-op Games
431,Alhambra: The Card Game,1992.0,2.0,6.0,45.0,10.0,6.43777,5.88834,102.5,234.0,Monopoly-inspired
432,6 nimmt!,1994.0,2.0,10.0,45.0,8.0,6.88907,6.76436,102.5,234.0,Area Control Games
433,Shark,1987.0,2.0,6.0,90.0,12.0,6.66475,6.13399,102.5,234.0,Corporate Strategy Games
434,Yucata',1996.0,2.0,4.0,30.0,9.0,5.84062,5.60748,102.5,234.0,Traditional Card Games
436,Canyon,1997.0,2.0,6.0,45.0,10.0,6.25026,5.82152,102.5,234.0,Sport Simulations
437,Master Labyrinth,1991.0,2.0,4.0,30.0,10.0,6.28771,6.01732,102.5,234.0,Dexterity Games
438,Scotland Yard,1983.0,2.0,6.0,45.0,10.0,6.51215,6.39672,102.5,234.0,Co-op Games
440,Zoff in Buffalo,1998.0,2.0,5.0,45.0,12.0,6.34751,5.687,91.0,234.0,Children's Games
441,Filthy Rich,1998.0,2.0,5.0,60.0,14.0,6.37809,5.86082,102.5,234.0,Solitaires
442,Um Reifenbreite,1979.0,2.0,4.0,90.0,8.0,6.85807,6.39215,102.5,234.0,Sport Simulations
443,Code 777,1985.0,2.0,5.0,60.0,10.0,6.73389,6.27943,102.5,234.0,Co-op Games
444,Midnight Party,1989.0,2.0,8.0,30.0,8.0,6.4341,6.02972,102.5,234.0,Memory Games
445,Die Osterinsel,1994.0,2.0,4.0,30.0,10.0,5.77665,5.54243,65.0,191.0,Traditional Card Games
446,Avalanche,1972.0,2.0,6.0,30.0,8.0,5.78434,5.54995,89.0,198.0,Dexterity Games
449,The Great Balloon Race,1991.0,2.0,8.0,30.0,7.0,6.16867,5.62668,102.5,233.0,Turnless Games
450,Octi,1999.0,2.0,4.0,30.0,8.0,6.76895,5.78295,102.5,234.0,Children's Games
451,Beutelschneider,1997.0,2.0,4.0,30.0,0.0,6.03429,5.51936,11.0,35.0,Traditional Card Games
452,Mummy Rummy,1994.0,2.0,5.0,30.0,8.0,5.03517,5.43245,93.0,145.0,Traditional Card Games
454,Tante Tarantel,1991.0,2.0,5.0,30.0,10.0,6.17126,5.58114,56.0,127.0,Children's Games
455,Am Fuß des Kilimandscharo,1995.0,2.0,4.0,45.0,7.0,5.5481,5.50538,40.0,79.0,Solitaires
457,Jumbo Grand Prix,1998.0,2.0,5.0,30.0,8.0,5.80826,5.53736,37.0,121.0,Party Card Games
458,Sherlock Holmes: The Card Game,1991.0,2.0,8.0,60.0,10.0,6.39434,5.76123,102.5,234.0,Co-op Games
459,Ausgebremst,1993.0,2.0,6.0,45.0,10.0,6.92169,5.76672,97.0,225.0,Sport Simulations
460,Railway Rivals,1973.0,2.0,6.0,90.0,10.0,6.73769,5.8142,102.5,234.0,Co-op Games
461,Freibeuter,1998.0,2.0,4.0,60.0,9.0,6.30989,5.62727,66.0,177.0,Corporate Strategy Games
462,Esels-Rennen,1989.0,2.0,6.0,15.0,8.0,5.5,5.49655,36.0,112.0,Co-op Games
463,Magic: The Gathering,1993.0,2.0,2.0,15.0,13.0,7.43768,7.29709,102.5,234.0,Collectible Games
464,Billabong,1995.0,2.0,4.0,30.0,10.0,6.85222,6.07192,102.5,234.0,Children's Games
465,Zankapfel,1993.0,2.0,6.0,60.0,12.0,6.24561,5.54109,18.0,57.0,Co-op Games
466,Inkognito,1988.0,2.0,5.0,90.0,10.0,6.59832,6.27032,102.5,234.0,Co-op Games
469,In Teufels Küche,1993.0,2.0,4.0,60.0,10.0,6.06972,5.55833,62.0,109.0,Co-op Games
470,Road to the White House,1992.0,2.0,6.0,127.5,12.0,6.13635,5.6164,102.5,234.0,Monopoly-inspired
471,Totem,1995.0,2.0,4.0,90.0,10.0,5.41553,5.49232,27.0,103.0,Area Control Games
472,DungeonQuest,1985.0,2.0,4.0,60.0,10.0,6.69175,6.31655,102.5,234.0,Fantasy Miniatures
473,Olé!,1996.0,2.0,8.0,30.0,8.0,6.58429,5.70923,73.0,226.0,Traditional Card Games
474,Cold War,1984.0,2.0,4.0,127.5,12.0,6.17819,5.60368,93.0,204.0,Monopoly-inspired
475,Taj Mahal,2000.0,2.0,5.0,105.0,12.0,7.33569,7.08628,102.5,234.0,Area Control Games
476,Mr. President,1972.0,2.0,4.0,60.0,12.0,6.61184,5.70062,102.5,234.0,Solitaires
477,The Broadway Game,1981.0,2.0,6.0,120.0,12.0,6.41726,5.58479,52.0,113.0,Monopoly-inspired
478,Citadels,2000.0,2.0,8.0,60.0,10.0,7.14768,7.05909,102.5,234.0,Area Control Games
479,Bambuti,1999.0,2.0,2.0,15.0,12.0,5.9287,5.54881,54.0,115.0,Party Card Games
480,Age of Arguments,1998.0,2.0,4.0,120.0,0.0,5.57143,0.0,6.0,14.0,Napoleonic Wargames
481,Carolus Magnus,2000.0,2.0,4.0,60.0,12.0,6.85188,6.52821,102.5,234.0,Area Control Games
482,Sky Runner,1999.0,2.0,5.0,30.0,8.0,5.57924,5.51366,102.5,234.0,Monopoly-inspired
483,Diplomacy,1972.0,2.0,7.0,127.5,12.0,7.06461,6.8478,102.5,234.0,Co-op Games
484,Stratego Legends,1999.0,2.0,8.0,60.0,8.0,5.75063,5.58305,102.5,234.0,Co-op Games
485,Galloping Pigs,1992.0,2.0,5.0,30.0,6.0,5.71878,5.59621,102.5,234.0,Children's Games
486,Barnyard Buddies,1996.0,2.0,8.0,15.0,4.0,5.78521,5.54683,102.5,186.0,Dexterity Games
487,Power,1981.0,2.0,4.0,30.0,10.0,6.00413,5.57012,88.0,206.0,Modern Wargames
488,Stake Your Claim,1985.0,2.0,6.0,15.0,6.0,5.97727,5.51949,19.0,44.0,Monopoly-inspired
489,Pacal,1999.0,2.0,2.0,0.0,12.0,6.19779,5.56206,34.0,86.0,Traditional Card Games
490,Warangel,2000.0,2.0,6.0,60.0,12.0,7.66751,5.71911,102.5,234.0,Solitaires
491,Web of Power,2000.0,2.0,5.0,60.0,12.0,7.30828,6.86344,102.5,234.0,Area Control Games
492,Aladdin's Dragons,2000.0,2.0,5.0,90.0,10.0,6.93687,6.57328,102.5,234.0,Area Control Games
494,Ave Caesar,1989.0,2.0,6.0,30.0,12.0,6.63911,6.40683,102.5,234.0,Collectible Games
495,Time Pirates,2000.0,2.0,6.0,60.0,10.0,5.57321,5.51526,101.0,234.0,Monopoly-inspired
496,Dilemma,2000.0,2.0,5.0,30.0,10.0,4.004,0.0,7.0,25.0,Dexterity Games
497,Vampire,2000.0,2.0,5.0,30.0,10.0,5.89425,5.64065,102.5,234.0,Modern Card Games
498,Sufferin' Spirits,1987.0,2.0,4.0,120.0,0.0,5.86842,0.0,10.0,19.0,Horror Miniatures
499,Arbos,1999.0,2.0,8.0,30.0,6.0,6.37324,5.72856,102.5,234.0,Dexterity Games
500,MARK,1997.0,2.0,4.0,60.0,10.0,5.97222,5.52606,18.0,54.0,Monopoly-inspired
501,Dschungelrennen,1989.0,2.0,5.0,30.0,10.0,6.175,5.52909,14.0,40.0,Memory Games
502,Bretonenboule,1998.0,2.0,4.0,15.0,8.0,6.42857,0.0,5.0,14.0,Dexterity Games
503,Through the Desert,1998.0,2.0,5.0,45.0,10.0,7.04787,6.91168,102.5,234.0,Corporate Strategy Games
504,Die Verbotene Stadt,1992.0,2.0,4.0,60.0,12.0,6.18649,5.57168,36.0,111.0,Co-op Games
505,Goldener Drache,1992.0,2.0,5.0,30.0,10.0,5.72656,5.52727,42.0,96.0,Fantasy Miniatures
506,The Big Cheese,1998.0,2.0,6.0,30.0,10.0,5.88454,5.60914,102.5,234.0,Solitaires
507,Cartel,1973.0,2.0,4.0,90.0,10.0,6.93382,5.69447,75.0,158.0,Monopoly-inspired
508,Blue Max,1983.0,2.0,6.0,60.0,13.0,7.10924,6.1758,102.5,234.0,Modern Wargames
509,The Reef,2000.0,2.0,2.0,60.0,10.0,5.69996,5.58159,102.5,234.0,Party Card Games
510,Eschnapur,2000.0,2.0,5.0,60.0,10.0,5.72727,5.5384,73.0,194.0,Monopoly-inspired
511,Silverton,1991.0,2.0,6.0,127.5,12.0,7.08763,6.27732,102.5,234.0,Corporate Strategy Games
512,Holiday!,1973.0,2.0,8.0,45.0,8.0,6.59194,5.54017,22.0,36.0,Corporate Strategy Games
513,WarChest,1999.0,2.0,2.0,0.0,12.0,5.77,0.0,4.0,10.0,Collectible Games
514,True Colors,1989.0,2.0,6.0,30.0,18.0,6.00105,5.63877,102.5,234.0,Co-op Games
515,6-Tage Rennen,1986.0,2.0,8.0,60.0,8.0,6.89286,5.76521,102.5,232.0,Sport Simulations
517,Shark Bait,2000.0,2.0,0.0,0.0,0.0,5.125,0.0,3.0,8.0,SciFi Games
518,Cat vs. Mouse,2000.0,2.0,4.0,30.0,10.0,4.83333,0.0,3.0,6.0,Children's Games
519,Mush,1994.0,2.0,6.0,60.0,10.0,5.83739,5.53126,63.0,111.0,SciFi Games
520,Axis & Allies: Europe,1999.0,2.0,4.0,127.5,12.0,6.50872,6.13015,102.5,234.0,Modern Wargames
524,Desperados,1990.0,2.0,4.0,30.0,8.0,5.53492,5.50148,102.5,234.0,Co-op Games
525,Pisa,1999.0,2.0,5.0,45.0,12.0,6.30721,5.58269,38.0,104.0,Traditional Card Games
526,Abalone,1987.0,2.0,2.0,30.0,7.0,6.42826,6.23368,102.5,234.0,Abstract Strategy Games
527,GIPF,1997.0,2.0,2.0,60.0,9.0,7.11612,6.637,102.5,234.0,Abstract Strategy Games
528,ZÈRTZ,1999.0,2.0,2.0,60.0,9.0,7.30703,6.88061,102.5,234.0,Abstract Strategy Games
529,Charlemagne,1998.0,2.0,4.0,90.0,10.0,6.21471,5.52438,11.0,34.0,Area Control Games
530,Entenrallye,1988.0,2.0,6.0,60.0,10.0,5.71818,5.51431,20.0,66.0,Sport Simulations
531,Merchants of Amsterdam,2000.0,2.0,5.0,60.0,10.0,6.73194,6.23482,102.5,234.0,Area Control Games
533,Labyrinth: The Card Game,2000.0,2.0,6.0,30.0,7.0,5.53712,5.50716,102.5,234.0,Dexterity Games
534,N.Y. Chase,1999.0,2.0,6.0,45.0,10.0,6.43521,5.80063,102.5,234.0,Co-op Games
535,Power Barons,1986.0,2.0,4.0,30.0,10.0,5.39224,5.47693,102.5,165.0,Traditional Card Games
536,Visionary,1997.0,2.0,8.0,60.0,8.0,6.49163,5.67642,72.0,203.0,Co-op Games
537,Ice Blocks,2000.0,2.0,2.0,0.0,10.0,5.38462,0.0,14.0,13.0,Abstract Strategy Games
538,Manager,1991.0,2.0,6.0,60.0,10.0,6.38866,5.60101,42.0,119.0,Corporate Strategy Games
539,Dampfross,1979.0,2.0,6.0,90.0,10.0,6.32102,5.82937,102.5,234.0,Corporate Strategy Games
540,Sisimizi,1996.0,2.0,4.0,45.0,10.0,6.3048,5.63939,56.0,198.0,Children's Games
541,Das Motorsportspiel,1995.0,2.0,12.0,120.0,10.0,7.47279,6.03728,102.5,234.0,Sport Simulations
542,Democrazy,2000.0,2.0,10.0,45.0,12.0,5.50497,5.48886,102.5,234.0,Co-op Games
545,Kaleidos,1994.0,2.0,12.0,60.0,10.0,6.74532,5.96635,102.5,234.0,SciFi Games
547,Flohzirkus,1997.0,2.0,4.0,0.0,5.0,6.68182,0.0,8.0,22.0,Dexterity Games
548,Buck Rogers: Battle for the 25th Century Game,1988.0,2.0,6.0,120.0,10.0,6.41815,5.84875,102.5,234.0,SciFi Games
549,Aerodrome,1994.0,2.0,12.0,0.0,12.0,7.63393,5.66723,29.0,84.0,Modern Wargames
550,Barbarossa,1988.0,2.0,4.0,60.0,12.0,6.41039,5.99492,102.5,234.0,Party Tabletop Games
551,Battle Cry,2000.0,2.0,2.0,45.0,10.0,7.16677,6.7575,102.5,234.0,Traditional Card Games
552,Bus,1999.0,2.0,5.0,120.0,14.0,6.8486,6.05436,102.5,234.0,Corporate Strategy Games
553,Chez Geek,1999.0,2.0,5.0,60.0,13.0,5.74057,5.62476,102.5,234.0,Monopoly-inspired
554,La Città,2000.0,2.0,5.0,120.0,12.0,7.09621,6.81525,102.5,234.0,Area Control Games
555,The Princes of Florence,2000.0,2.0,5.0,105.0,12.0,7.59407,7.43194,102.5,234.0,Area Control Games
556,7 Safari,2000.0,2.0,6.0,15.0,8.0,5.38043,5.48283,37.0,92.0,Children's Games
557,Laguna,2000.0,2.0,4.0,30.0,9.0,5.86189,5.53909,46.0,125.0,Dexterity Games
558,Der weiße Lotus,2000.0,2.0,6.0,75.0,12.0,6.17457,5.6195,72.0,208.0,Monopoly-inspired
559,Metro,1997.0,2.0,6.0,30.0,8.0,6.36559,6.20454,102.5,234.0,Corporate Strategy Games
561,Flußpiraten,1990.0,2.0,6.0,90.0,9.0,6.09549,5.5519,34.0,89.0,Turnless Games
562,Silberzwerg,2000.0,2.0,4.0,60.0,10.0,6.41595,5.7579,102.5,234.0,Monopoly-inspired
563,Doolittle & Waite,1986.0,2.0,12.0,90.0,0.0,6.21793,5.5541,36.0,87.0,Monopoly-inspired
564,Die Seidenstraße,1998.0,2.0,7.0,60.0,10.0,5.39241,5.48778,29.0,79.0,Sport Simulations
565,Port Royal,2000.0,2.0,4.0,60.0,10.0,6.16327,5.57137,33.0,113.0,Traditional Card Games
566,Wongar,2000.0,2.0,5.0,90.0,12.0,6.32718,5.7324,102.5,234.0,Children's Games
567,Quartier Latin,1997.0,2.0,6.0,45.0,0.0,5.1875,0.0,6.0,16.0,Co-op Games
